Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
11/13/2025 17:37,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:38,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,241.7,0,0,1.0357178,ON
11/13/2025 17:39,237.9,0.861,94.9,1.0357562,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0357946,ON
11/13/2025 17:40,237.9,0.861,94.9,1.035833,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0358714,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0359098,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0359482,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0359866,ON
11/13/2025 17:40,237.9,0.861,94.9,1.036025,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0360634,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0361018,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0361402,ON
11/13/2025 17:40,237.9,0.861,94.9,1.0361786,ON
11/13/2025 17:41,237.9,0.861,94.9,1.036217,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0362554,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0362938,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0363322,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0363706,ON
11/13/2025 17:41,237.9,0.861,94.9,1.036409,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0364474,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0364858,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0365242,ON
11/13/2025 17:41,237.9,0.861,94.9,1.0365626,ON
11/13/2025 17:42,237.9,0.861,94.9,1.036601,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0366394,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0366778,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0367162,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0367546,ON
11/13/2025 17:42,237.9,0.861,94.9,1.036793,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0368314,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0368698,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0369082,ON
11/13/2025 17:42,237.9,0.861,94.9,1.0369466,ON
11/13/2025 17:42,237.9,0.861,94.9,1.036985,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0370234,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0370618,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0371002,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0371386,ON
11/13/2025 17:43,237.9,0.861,94.9,1.037177,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0372154,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0372538,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0372922,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0373306,ON
11/13/2025 17:43,237.9,0.861,94.9,1.037369,ON
11/13/2025 17:43,237.9,0.861,94.9,1.0374074,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0374458,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0374842,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0375226,ON
11/13/2025 17:44,237.9,0.861,94.9,1.037561,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0375994,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0376378,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0376762,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0377146,ON
11/13/2025 17:44,237.9,0.861,94.9,1.037753,ON
11/13/2025 17:44,237.9,0.861,94.9,1.0377914,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0378298,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0378682,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0379066,ON
11/13/2025 17:45,237.9,0.861,94.9,1.037945,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0379834,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0380218,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0380602,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0380986,ON
11/13/2025 17:45,237.9,0.861,94.9,1.038137,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0381754,ON
11/13/2025 17:45,237.9,0.861,94.9,1.0382138,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0382522,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0382906,ON
11/13/2025 17:46,237.9,0.861,94.9,1.038329,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0383674,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0384058,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0384442,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0384826,ON
11/13/2025 17:46,237.9,0.861,94.9,1.038521,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0385594,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0385978,ON
11/13/2025 17:46,237.9,0.861,94.9,1.0386362,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0386746,ON
11/13/2025 17:47,237.9,0.861,94.9,1.038713,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0387514,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0387898,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0388282,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0388666,ON
11/13/2025 17:47,237.9,0.861,94.9,1.038905,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0389434,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0389818,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0390202,ON
11/13/2025 17:47,237.9,0.861,94.9,1.0390586,ON
11/13/2025 17:48,237.9,0.861,94.9,1.039097,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0391354,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0391738,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0392122,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0392506,ON
11/13/2025 17:48,237.9,0.861,94.9,1.039289,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0393274,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0393658,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0394042,ON
11/13/2025 17:48,237.9,0.861,94.9,1.0394426,ON
11/13/2025 17:49,237.9,0.861,94.9,1.039481,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0395194,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0395578,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0395962,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0396346,ON
11/13/2025 17:49,237.9,0.861,94.9,1.039673,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0397114,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0397498,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0397882,ON
11/13/2025 17:49,237.9,0.861,94.9,1.0398266,ON
11/13/2025 17:49,237.9,0.861,94.9,1.039865,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0399034,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0399418,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0399802,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0400186,ON
11/13/2025 17:50,237.9,0.861,94.9,1.040057,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0400954,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0401338,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0401722,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0402106,ON
11/13/2025 17:50,237.9,0.861,94.9,1.040249,ON
11/13/2025 17:50,237.9,0.861,94.9,1.0402874,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0403258,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0403642,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0404026,ON
11/13/2025 17:51,237.9,0.861,94.9,1.040441,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0404794,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0405178,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0405562,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0405946,ON
11/13/2025 17:51,237.9,0.861,94.9,1.040633,ON
11/13/2025 17:51,237.9,0.861,94.9,1.0406714,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0407098,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0407482,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0407866,ON
11/13/2025 17:52,237.9,0.861,94.9,1.040825,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0408634,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0409018,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0409402,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0409786,ON
11/13/2025 17:52,237.9,0.861,94.9,1.041017,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0410554,ON
11/13/2025 17:52,237.9,0.861,94.9,1.0410938,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0411322,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0411706,ON
11/13/2025 17:53,237.9,0.861,94.9,1.041209,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0412474,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0412858,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0413242,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0413626,ON
11/13/2025 17:53,237.9,0.861,94.9,1.041401,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0414394,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0414778,ON
11/13/2025 17:53,237.9,0.861,94.9,1.0415162,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0415546,ON
11/13/2025 17:54,237.9,0.861,94.9,1.041593,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0416314,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0416698,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0417082,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0417466,ON
11/13/2025 17:54,237.9,0.861,94.9,1.041785,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0418234,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0418618,ON
11/13/2025 17:54,237.9,0.861,94.9,1.0419002,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0419386,ON
11/13/2025 17:55,237.9,0.861,94.9,1.041977,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0420154,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0420538,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0420922,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0421306,ON
11/13/2025 17:55,237.9,0.861,94.9,1.042169,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0422074,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0422458,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0422842,ON
11/13/2025 17:55,237.9,0.861,94.9,1.0423226,ON
11/13/2025 17:56,237.9,0.861,94.9,1.042361,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0423994,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0424378,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0424762,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0425146,ON
11/13/2025 17:56,237.9,0.861,94.9,1.042553,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0425914,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0426298,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0426682,ON
11/13/2025 17:56,237.9,0.861,94.9,1.0427066,ON
11/13/2025 17:56,237.9,0.861,94.9,1.042745,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0427834,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0428218,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0428602,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0428986,ON
11/13/2025 17:57,237.9,0.861,94.9,1.042937,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0429754,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0430138,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0430522,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0430906,ON
11/13/2025 17:57,237.9,0.861,94.9,1.043129,ON
11/13/2025 17:57,237.9,0.861,94.9,1.0431674,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0432058,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0432442,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0432826,ON
11/13/2025 17:58,237.9,0.861,94.9,1.043321,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0433594,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0433978,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0434362,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0434746,ON
11/13/2025 17:58,237.9,0.861,94.9,1.043513,ON
11/13/2025 17:58,237.9,0.861,94.9,1.0435514,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0435898,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0436282,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0436666,ON
11/13/2025 17:59,237.9,0.861,94.9,1.043705,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0437434,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0437818,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0438202,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0438586,ON
11/13/2025 17:59,237.9,0.861,94.9,1.043897,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0439354,ON
11/13/2025 17:59,237.9,0.861,94.9,1.0439738,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0440122,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0440506,ON
11/13/2025 18:00,237.9,0.861,94.9,1.044089,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0441274,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0441658,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0442042,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0442426,ON
11/13/2025 18:00,237.9,0.861,94.9,1.044281,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0443194,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0443578,ON
11/13/2025 18:00,237.9,0.861,94.9,1.0443962,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0444346,ON
11/13/2025 18:01,237.9,0.861,94.9,1.044473,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0445114,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0445498,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0445882,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0446266,ON
11/13/2025 18:01,237.9,0.861,94.9,1.044665,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0447034,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0447418,ON
11/13/2025 18:01,237.9,0.861,94.9,1.0447802,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0448186,ON
11/13/2025 18:02,237.9,0.861,94.9,1.044857,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0448954,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0449338,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0449722,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0450106,ON
11/13/2025 18:02,237.9,0.861,94.9,1.045049,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0450874,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0451258,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0451642,ON
11/13/2025 18:02,237.9,0.861,94.9,1.0452026,ON
11/13/2025 18:03,237.9,0.861,94.9,1.045241,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0452794,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0453178,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0453562,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0453946,ON
11/13/2025 18:03,237.9,0.861,94.9,1.045433,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0454714,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0455098,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0455482,ON
11/13/2025 18:03,237.9,0.861,94.9,1.0455866,ON
11/13/2025 18:03,237.9,0.861,94.9,1.045625,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0456634,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0457018,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0457402,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0457786,ON
11/13/2025 18:04,237.9,0.861,94.9,1.045817,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0458554,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0458938,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0459322,ON
11/13/2025 18:04,237.9,0.861,94.9,1.0459706,ON
11/13/2025 18:04,237.9,0.861,94.9,1.046009,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0460474,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0460858,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0461242,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0461626,ON
11/13/2025 18:05,237.9,0.861,94.9,1.046201,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0462394,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0462778,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0463162,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0463546,ON
11/13/2025 18:05,237.9,0.861,94.9,1.046393,ON
11/13/2025 18:05,237.9,0.861,94.9,1.0464314,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0464698,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0465082,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0465466,ON
11/13/2025 18:06,237.9,0.861,94.9,1.046585,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0466234,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0466618,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0467002,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0467386,ON
11/13/2025 18:06,237.9,0.861,94.9,1.046777,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0468154,ON
11/13/2025 18:06,237.9,0.861,94.9,1.0468538,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0468922,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0469306,ON
11/13/2025 18:07,237.9,0.861,94.9,1.046969,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0470074,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0470458,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0470842,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0471226,ON
11/13/2025 18:07,237.9,0.861,94.9,1.047161,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0471994,ON
11/13/2025 18:07,237.9,0.861,94.9,1.0472378,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0472762,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0473146,ON
11/13/2025 18:08,237.9,0.861,94.9,1.047353,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0473914,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0474298,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0474682,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0475066,ON
11/13/2025 18:08,237.9,0.861,94.9,1.047545,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0475834,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0476218,ON
11/13/2025 18:08,237.9,0.861,94.9,1.0476602,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0476986,ON
11/13/2025 18:09,237.9,0.861,94.9,1.047737,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0477754,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0478138,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0478522,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0478906,ON
11/13/2025 18:09,237.9,0.861,94.9,1.047929,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0479674,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0480058,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0480442,ON
11/13/2025 18:09,237.9,0.861,94.9,1.0480826,ON
11/13/2025 18:10,237.9,0.861,94.9,1.048121,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0481594,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0481978,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0482362,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0482746,ON
11/13/2025 18:10,237.9,0.861,94.9,1.048313,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0483514,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0483898,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0484282,ON
11/13/2025 18:10,237.9,0.861,94.9,1.0484666,ON
11/13/2025 18:11,237.9,0.861,94.9,1.048505,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0485434,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0485818,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0486202,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0486586,ON
11/13/2025 18:11,237.9,0.861,94.9,1.048697,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0487354,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0487738,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0488122,ON
11/13/2025 18:11,237.9,0.861,94.9,1.0488506,ON
11/13/2025 18:11,237.9,0.861,94.9,1.048889,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0489274,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0489658,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0490042,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0490426,ON
11/13/2025 18:12,237.9,0.861,94.9,1.049081,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0491194,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0491578,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0491962,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0492346,ON
11/13/2025 18:12,237.9,0.861,94.9,1.049273,ON
11/13/2025 18:12,237.9,0.861,94.9,1.0493114,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0493498,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0493882,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0494266,ON
11/13/2025 18:13,237.9,0.861,94.9,1.049465,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0495034,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0495418,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0495802,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0496186,ON
11/13/2025 18:13,237.9,0.861,94.9,1.049657,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0496954,ON
11/13/2025 18:13,237.9,0.861,94.9,1.0497338,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0497722,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0498106,ON
11/13/2025 18:14,237.9,0.861,94.9,1.049849,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0498874,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0499258,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0499642,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0500026,ON
11/13/2025 18:14,237.9,0.861,94.9,1.050041,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0500794,ON
11/13/2025 18:14,237.9,0.861,94.9,1.0501178,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0501562,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0501946,ON
11/13/2025 18:15,237.9,0.861,94.9,1.050233,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0502714,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0503098,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0503482,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0503866,ON
11/13/2025 18:15,237.9,0.861,94.9,1.050425,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0504634,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0505018,ON
11/13/2025 18:15,237.9,0.861,94.9,1.0505402,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0505786,ON
11/13/2025 18:16,237.9,0.861,94.9,1.050617,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0506554,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0506938,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0507322,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0507706,ON
11/13/2025 18:16,237.9,0.861,94.9,1.050809,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0508474,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0508858,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0509242,ON
11/13/2025 18:16,237.9,0.861,94.9,1.0509626,ON
11/13/2025 18:17,237.9,0.861,94.9,1.051001,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0510394,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0510778,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0511162,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0511546,ON
11/13/2025 18:17,237.9,0.861,94.9,1.051193,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0512314,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0512698,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0513082,ON
11/13/2025 18:17,237.9,0.861,94.9,1.0513466,ON
11/13/2025 18:18,237.9,0.861,94.9,1.051385,ON
11/13/2025 18:18,237.9,0.861,94.9,1.0514234,ON
11/13/2025 18:18,237.9,0.861,94.9,1.0514618,ON
11/13/2025 18:18,237.9,0.861,94.9,1.0515002,ON
11/13/2025 18:18,237.9,0.861,94.9,1.0515386,ON
11/13/2025 18:18,237.9,0.861,94.9,1.051577,ON
11/13/2025 18:18,237.9,0.861,94.9,1.0516154,ON
11/13/2025 18:18,238.4,0,0,1.0516154,ON
11/13/2025 18:18,238.4,0,0,1.0516154,ON
11/13/2025 18:18,238.4,0,0,1.0516154,ON
11/13/2025 18:18,238.4,0,0,1.0516154,ON
11/13/2025 18:19,238.4,0,0,1.0516154,ON
11/13/2025 18:19,238.4,0,0,1.0516154,ON
11/13/2025 18:19,238.4,0,0,1.0516154,ON
